Unnamed: 0.1,Year_leisure,Period_leisure,Label_leisure,Value_leisure,date,Year_service,Period_service,Label_service,Value_service,Unnamed: 0,name,year,start date,end date,type,distance,size,smoke estimate,start_date_ym,end_date_ym
40543,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72333,LIVINGSTON 264 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,216.49498812995785,4.339506220622181,3.005011093164449,2011-05,2011-10
40544,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72334,HENDERSON 586 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,127.34207111799437,4.329566922922277,3.00849987534542,2011-05,2011-10
40545,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72335,HENDERSON 599 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,107.31335765852758,4.31726754273669,3.0100576191933026,2011-05,2011-10
40546,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72336,LINDEN 379 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,179.1628075663753,4.308599410390168,3.0060121286735164,2011-05,2011-10
40547,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72337,HENDERSON 375 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,159.0647524366614,4.258818285027102,3.0066935292385453,2011-05,2011-10
40548,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72338,HENDERSON 484 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,106.67369758770614,4.251590412842442,3.009964008253644,2011-05,2011-10
40549,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72339,LIVINGSTON 769 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,178.25309244592174,4.249922800553707,3.00596051763007,2011-05,2011-10
40550,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72340,HENDERSON 557 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,143.99594904175964,4.247056775897039,3.0073735698888746,2011-05,2011-10
40551,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72341,HENDERSON 449 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,150.11239883424048,4.238266688250125,3.0070584887077354,2011-05,2011-10
40552,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72342,HENDERSON 459 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,129.80406051594628,4.219485584377979,3.008126644050283,2011-05,2011-10
40553,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72343,LINDEN 288 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,124.41326916926748,4.186641242615253,3.008412770740956,2011-05,2011-10
40554,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72344,HENDERSON 353 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,174.2991032837136,4.145510572103769,3.005945972317132,2011-05,2011-10
40555,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72345,LINDEN 418 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,169.11604230856295,4.1136098347322925,3.006081046154135,2011-05,2011-10
40556,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72346,LIVINGSTON 729 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,200.54931612994469,4.332371816102143,3.005400631500153,2011-05,2011-10
40557,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72347,WOODVILLE 992 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,257.0512929105721,4.102426665550279,3.0039898911021794,2011-05,2011-10
40558,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72348,LINDEN 365 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,136.87792295571035,4.043734321242552,3.0073856583916587,2011-05,2011-10
40559,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72349,LINDEN 364 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,171.09777989955862,4.043188841644703,3.0059077166927857,2011-05,2011-10
40560,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72350,HENDERSON 354 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,131.27627874311582,3.9959811258123423,3.0076098689802744,2011-05,2011-10
40561,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72351,HENDERSON 607 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,134.05467196545624,3.986957642224586,3.007435320201396,2011-05,2011-10
40562,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72352,HENDERSON 422 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,158.46141948442076,3.9554694648039153,3.006240429811991,2011-05,2011-10
40563,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72353,LIVINGSTON 873 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,219.42123249519344,3.9525386607860753,3.0045033684933755,2011-05,2011-10
40564,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72354,HENDERSON 314 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,150.58542582135252,3.9425055790752648,3.006545297391117,2011-05,2011-10
40565,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72355,LINDEN 219 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,154.76817389396695,3.875682403785251,3.006260464128821,2011-05,2011-10
40566,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72356,LINDEN 520 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,125.47064753809404,3.861123816846168,3.0076932810434287,2011-05,2011-10
40567,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72357,LINDEN 143 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,164.35517561577709,3.860801635188618,3.005872649919182,2011-05,2011-10
40568,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72358,LINDEN 675 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,120.49791570556457,3.857248760967251,3.00800272921399,2011-05,2011-10
40569,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72359,LIVINGSTON 380 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,187.43890479793032,3.854210835227343,3.0051406228063784,2011-05,2011-10
40570,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72360,LINDEN 465 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,175.8054417494271,3.8350784768493074,3.005453583288843,2011-05,2011-10
40571,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72361,LINDEN 625 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,154.55569559924945,3.810307671361838,3.00616332458113,2011-05,2011-10
40572,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72362,LIVINGSTON 703 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,170.09661798897008,3.8024155933288672,3.005588611399633,2011-05,2011-10
40573,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72363,LINDEN 165 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,143.6895758899146,3.802411760970655,3.006615670860988,2011-05,2011-10
40574,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72364,LIVINGSTON 875 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,183.57368008044443,3.7775552697659465,3.005144467425982,2011-05,2011-10
40575,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72365,LIVINGSTON 866 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,190.245440272813,3.773852935235619,3.004959189731202,2011-05,2011-10
40576,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72366,LINDEN 181 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,142.2963738591804,3.748688915478681,3.0065860584036885,2011-05,2011-10
40578,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72368,HENDERSON 444 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,182.93912253607988,3.5935568401313787,3.004910864322396,2011-05,2011-10
40579,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72369,WOODVILLE 781 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,218.80385718890423,3.586301966214057,3.0040976219664146,2011-05,2011-10
40580,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72370,HENDERSON 395 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,131.43015015299886,3.570380053580353,3.006791402219019,2011-05,2011-10
40581,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72371,HENDERSON 558 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,178.3713893142066,3.569679763497309,3.005003156303853,2011-05,2011-10
40582,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72372,HENDERSON 258 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,163.92853222621304,3.5554444708576463,3.00542224776641,2011-05,2011-10
40584,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72374,HENDERSON 124 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,141.29260062697205,3.5173668986224533,3.006223551132569,2011-05,2011-10
40585,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72375,LINDEN 380 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,160.4225456525566,3.51080074433824,3.005471177274456,2011-05,2011-10
40586,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72376,HENDERSON 345 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,157.82416449088228,3.4877872444655496,3.005524799158159,2011-05,2011-10
40587,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72377,HENDERSON 211 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,102.1820664307155,3.476260050907994,3.0085050639812247,2011-05,2011-10
40588,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72378,LINDEN 597 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,118.58803416355128,3.4745960628693338,3.00732492971862,2011-05,2011-10
40589,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72379,LINDEN 151 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,173.53463198577776,3.469938284651412,3.0049989132499726,2011-05,2011-10
40590,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72380,Corn (1),2011,2011-05-01,2011-10-31,Likely Wildfire,550.2913642969894,3.4496632534531053,3.0015671985230314,2011-05,2011-10
40591,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72381,HENDERSON 262 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,136.81711744490798,3.438779202005155,3.006283532474272,2011-05,2011-10
40592,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72382,LIVINGSTON 990 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,202.1816812382403,3.434864996099911,3.004247250511351,2011-05,2011-10
40593,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72383,HENDERSON 020 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,135.80920570645364,3.429570801726943,3.0063132148956453,2011-05,2011-10
40594,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72384,LINDEN 222 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,119.75572054631267,3.40652649974744,3.007111406628859,2011-05,2011-10
40595,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72385,LINDEN 130 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,150.75019741920863,3.403873303639298,3.005644890291874,2011-05,2011-10
40597,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72387,HENDERSON 105 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,143.48414817058796,3.3941679275206083,3.0059138378190133,2011-05,2011-10
40598,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72388,LIVINGSTON 903 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,210.12187700150275,3.3875938613605587,3.004030510660887,2011-05,2011-10
40599,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72389,LIVINGSTON 608 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,210.01729830511127,3.379087411599148,3.004022391773046,2011-05,2011-10
40600,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72390,LIVINGSTON 907 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,174.68004038121265,3.375930607400852,3.004831591806416,2011-05,2011-10
40601,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72391,PLEASANT GROVE (1),2011,2011-05-01,2011-10-31,Likely Wildfire,208.3685588897777,3.357173370458006,3.0040279269918955,2011-05,2011-10
40602,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72392,HENDERSON 052 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,102.1303022662402,3.3351778824018123,3.008164026269372,2011-05,2011-10
40603,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72393,WOODVILLE 683 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,254.2758656705505,5.160351938875045,3.005073576217376,2011-05,2011-10
40604,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72394,LINDEN 292 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,175.52945561814616,3.310364055520695,3.004714826984256,2011-05,2011-10
40605,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72395,LINDEN 152 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,177.92266876029888,3.292441041103508,3.004626224786369,2011-05,2011-10
40606,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72396,LIVINGSTON 846 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,158.61729531642175,3.2884101580102056,3.005182931267757,2011-05,2011-10
40607,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72397,HENDERSON 376 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,156.73877396796493,3.2827650806345163,3.005236044977144,2011-05,2011-10
40608,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72398,LIVINGSTON 714 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,200.50835260229684,3.2723722937183988,3.0040800947332715,2011-05,2011-10
40609,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72399,LINDEN 686 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,130.2344791165397,3.2681948311452467,3.00627367432441,2011-05,2011-10
40611,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72401,HENDERSON 360 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,132.22954486420306,3.2541359130556327,3.006152437256737,2011-05,2011-10
40612,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72402,LINDEN 155 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,157.53299534090502,3.243116606056543,3.005146725927223,2011-05,2011-10
40613,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72403,LINDEN 413 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,172.77298393065786,3.227863200498199,3.0046706711996616,2011-05,2011-10
40614,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72404,LINDEN 429 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,148.91916312679066,5.159437088928735,3.0086614727423227,2011-05,2011-10
40615,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72405,HENDERSON 069 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,148.39689588468428,3.226839810689451,3.0054361646034646,2011-05,2011-10
40616,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72406,WOODVILLE 602 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,234.53457143514845,3.194992443591329,3.003405673227662,2011-05,2011-10
40617,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72407,HENDERSON 300 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,131.20486560145437,3.166657299863819,3.006033803101256,2011-05,2011-10
40618,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72408,LINDEN 577 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,119.38307447528796,3.150433022471557,3.00659731925216,2011-05,2011-10
40619,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72409,WOODVILLE 963 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,257.3251108543932,3.141483910576002,3.0030520572789663,2011-05,2011-10
40620,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72410,Bear Canyon (1),2011,2011-05-01,2011-10-31,Likely Wildfire,606.5366313936485,3.119281753995984,3.001285693885804,2011-05,2011-10
40621,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72411,HENDERSON 179 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,131.82179328591505,3.1177350600298004,3.005912783808948,2011-05,2011-10
40622,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72412,LIVINGSTON 757 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,199.55704577774492,3.098423764683716,3.003881626620358,2011-05,2011-10
40623,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72413,LINDEN 508 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,152.0928314499592,3.0957455396688016,3.005088578978634,2011-05,2011-10
40624,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72414,HENDERSON 385 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,104.0591189337636,3.069585506207607,3.007374619201229,2011-05,2011-10
40625,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72415,LINDEN 273 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,149.95059180490418,3.0441234838713087,3.005075210853172,2011-05,2011-10
40626,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72416,LINDEN 6 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,173.3398925357424,3.041886398210807,3.004387170133937,2011-05,2011-10
40627,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72417,LINDEN 112 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,170.5347412223153,3.039014395076869,3.004455125057356,2011-05,2011-10
40628,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72418,LINDEN 224 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,159.37425383821267,3.0310559217879174,3.0047546197845496,2011-05,2011-10
40629,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72419,LINDEN 70 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,142.31594040232218,2.9864627972820217,3.005246184631249,2011-05,2011-10
40630,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72420,LINDEN 014 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,158.96783882196982,2.9797125493529304,3.004686030475463,2011-05,2011-10
40631,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72421,HENDERSON 548 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,133.58544915194724,2.9569790124506583,3.005533871823658,2011-05,2011-10
40632,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72422,LIVINGSTON 44 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,148.61161740024647,2.950336941767389,3.0049631667318133,2011-05,2011-10
40633,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72423,LINDEN 174 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,163.20923384205616,2.936766608923952,3.004498468836276,2011-05,2011-10
40634,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72424,LINDEN 322 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,175.89142497269535,2.934206843955669,3.0041704802329208,2011-05,2011-10
40635,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72425,LINDEN 455 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,176.1958879065273,2.93192329363746,3.004160033654124,2011-05,2011-10
40636,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72426,HENDERSON 263 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,170.25457662500855,2.9308781833894693,3.004303670188328,2011-05,2011-10
40637,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72427,HENDERSON 201 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,122.89531101534536,2.9254905610935023,3.005951184257812,2011-05,2011-10
40638,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72428,HENDERSON 466 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,138.17735833112562,2.9230302301141555,3.0052885477501845,2011-05,2011-10
40639,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72429,WOODVILLE 73 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,225.93453666371823,2.9181187439942224,3.0032289427582484,2011-05,2011-10
40640,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72430,LINDEN 663 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,151.2820695537726,6.544368185057605,3.0108148444233365,2011-05,2011-10
40641,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72431,HENDERSON 454 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,144.0543499505163,2.908131935067332,3.005046935299188,2011-05,2011-10
40642,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72432,LIVINGSTON 972 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,216.29238084738867,2.9046331417435685,3.0033572994230817,2011-05,2011-10
40643,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72433,HENDERSON 456 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,158.32241116727118,2.900532656989381,3.004580104350996,2011-05,2011-10
40644,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72434,HENDERSON 462 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,91.42393316873444,2.89148279555489,3.007906799388674,2011-05,2011-10
40645,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72435,HENDERSON 565 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,135.05628483431045,2.8861417856702967,3.005342479598804,2011-05,2011-10
40646,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72436,LINDEN 345 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,130.21562998846048,2.884584047983369,3.0055380910268585,2011-05,2011-10
40648,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72438,LINDEN 527 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,135.27289434454255,2.874343824338688,3.0053121208026674,2011-05,2011-10
40649,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72439,LIVINGSTON 845 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,186.92266726316703,2.863976776091402,3.00383043000887,2011-05,2011-10
40650,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72440,LIVINGSTON 983 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,197.8472497174235,2.862737974465108,3.003617358819182,2011-05,2011-10
40651,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72441,LIVINGSTON 829 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,190.3109258199109,2.8597443934291644,3.0037566739548827,2011-05,2011-10
40652,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72442,LIVINGSTON 617 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,183.5619305721185,2.856700674217272,3.003890649691515,2011-05,2011-10
40653,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72443,LINDEN 293 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,170.75914346383746,3.669724677828544,3.005372662048117,2011-05,2011-10
40654,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72444,LINDEN 392 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,136.52248492144594,2.8354718445091907,3.0051923165736043,2011-05,2011-10
40655,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72445,LIVINGSTON 892 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,249.32721601415835,2.818405760920002,3.0028260109405385,2011-05,2011-10
40656,2011,M10,Oct,16200.0,2011-10-01,2011,M10,Oct,122400.0,72446,LINDEN 260 (1),2011,2011-05-01,2011-10-31,Likely Wildfire,178.93724418428934,2.8167438630174537,3.003935379517912,2011-05,2011-10
